gkz;haushaltshinweis;haushaltshinweis_name;unterabschnitt;unterabschnitt_name;postengruppe;postengruppe_name;betrag;jahr
40101;2;"ordentliche Einnahmen";900;"Gesonderte Verwaltung";298;Rücklagen;52757,31;2012
40101;2;"ordentliche Einnahmen";900;"Gesonderte Verwaltung";803;"Veräußerungen von Handelswaren";1302,11;2012
40101;2;"ordentliche Einnahmen";900;"Gesonderte Verwaltung";829;"Sonstige Einnahmen";-3226,45;2012
40101;2;"ordentliche Einnahmen";900;"Gesonderte Verwaltung";865;"Laufende Transferzahlungen von Unternehmungen (ohne Finanzunternehmungen)";55000,00;2012
40101;2;"ordentliche Einnahmen";900;"Gesonderte Verwaltung";868;"Laufende Transferzahlungen von privaten Haushalten";3411,00;2012
40101;2;"ordentliche Einnahmen";910;Geldverkehr;817;"Kostenbeiträge (Kostenersätze) für sonstige Leistungen";25094,25;2012
40101;2;"ordentliche Einnahmen";910;Geldverkehr;823;Zinsen;27899,97;2012
40101;2;"ordentliche Einnahmen";910;Geldverkehr;829;"Sonstige Einnahmen";132510,86;2012
40101;2;"ordentliche Einnahmen";914;Beteiligungen;822;"Dividenden und Gewinnanteile von Unternehmungen (soweit nicht bei Post 869 oder 879 ausgewiesen)";7803830,42;2012
40101;2;"ordentliche Einnahmen";914;Beteiligungen;828;"Rückersätze von Ausgaben";7343,75;2012
40101;2;"ordentliche Einnahmen";920;"Ausschließliche Gemeindeabgaben";830;"Grundsteuer von den land- und forstwirtschaftlichen Betrieben";24928,96;2012
40101;2;"ordentliche Einnahmen";920;"Ausschließliche Gemeindeabgaben";831;"Grundsteuer von den Grundstücken";19583788,66;2012
40101;2;"ordentliche Einnahmen";920;"Ausschließliche Gemeindeabgaben";833;Kommunalsteuer;127305562,48;2012
40101;2;"ordentliche Einnahmen";920;"Ausschließliche Gemeindeabgaben";836;"Abgaben auf die Veräußerung von Getränken und Speiseeis";-7740,76;2012
40101;2;"ordentliche Einnahmen";920;"Ausschließliche Gemeindeabgaben";837;"Lustbarkeitsabgaben (Vergnügungssteuern) ohne Zweckwidmung des Ertrages";1452366,66;2012
40101;2;"ordentliche Einnahmen";920;"Ausschließliche Gemeindeabgaben";838;"Abgabe für das Halten von Tieren";210642,93;2012
40101;2;"ordentliche Einnahmen";920;"Ausschließliche Gemeindeabgaben";839;"Abgabe von freiwilligen Feilbietungen";13019,37;2012
40101;2;"ordentliche Einnahmen";920;"Ausschließliche Gemeindeabgaben";841;"Abgabe für den Gebrauch von öffentlichem Grund in den Gemeinden und des darüber befindlichen Luftraumes";7805237,07;2012
40101;2;"ordentliche Einnahmen";920;"Ausschließliche Gemeindeabgaben";842;"Sonstige Abgaben aufgrund des Steuerfindungsrechtes der Länder";4411618,26;2012
40101;2;"ordentliche Einnahmen";920;"Ausschließliche Gemeindeabgaben";843;"Sonstige Abgaben aufgrund des Steuerfindungsrechtes der Länder";2186346,15;2012
40101;2;"ordentliche Einnahmen";920;"Ausschließliche Gemeindeabgaben";849;Nebenansprüche;71713,86;2012
40101;2;"ordentliche Einnahmen";920;"Ausschließliche Gemeindeabgaben";854;"Sonstige Abgaben aufgrund des Steuerfindungsrechtes der Länder (Fortsetzung)";150,14;2012
40101;2;"ordentliche Einnahmen";920;"Ausschließliche Gemeindeabgaben";856;Verwaltungsabgaben;2201267,89;2012
40101;2;"ordentliche Einnahmen";920;"Ausschließliche Gemeindeabgaben";857;Kommissionsgebühren;160010,00;2012
40101;2;"ordentliche Einnahmen";921;"Zwischen Ländern und Gemeinden geteilte Abgaben";834;Fremdenverkehrsabgaben;527003,12;2012
40101;2;"ordentliche Einnahmen";921;"Zwischen Ländern und Gemeinden geteilte Abgaben";846;"Sonstige Abgaben aufgrund des Steuerfindungsrechtes der Länder";80798,23;2012
40101;2;"ordentliche Einnahmen";923;"Abgaben von demselben Besteuerungsgegenstand";832;"Gewerbesteuer nach Ertrag und Kapital";531,93;2012
40101;2;"ordentliche Einnahmen";925;"Ertragsanteile an gemeinschaftlichen Bundesabgaben";858;"Ertragsanteile an der Spielbankabgabe";880762,00;2012
40101;2;"ordentliche Einnahmen";925;"Ertragsanteile an gemeinschaftlichen Bundesabgaben";859;"Ertragsanteile ohne Spielbankabgabe";215344499,87;2012
40101;2;"ordentliche Einnahmen";941;"Sonstige Finanzzuweisungen nach dem FAG";860;"Laufende Transferzahlungen von Bund, Bundesfonds und Bundeskammern";2532004,00;2012
40101;2;"ordentliche Einnahmen";943;"Zuschüsse nach dem FAG";860;"Laufende Transferzahlungen von Bund, Bundesfonds und Bundeskammern";1768686,50;2012
40101;2;"ordentliche Einnahmen";943;"Zuschüsse nach dem FAG";870;"Kapitaltransferzahlungen von Bund, Bundesfonds und Bundeskammern";3099027,99;2012
40101;2;"ordentliche Einnahmen";945;"Sonstige Zuschüsse des Bundes";861;"Laufende Transferzahlungen von Ländern, Landesfonds und Landeskammern";5708429,45;2012
40101;2;"ordentliche Einnahmen";950;"Aufgenommene Darlehen und Schuldendienst";823;Zinsen;592331,10;2012
40101;2;"ordentliche Einnahmen";981;"Haushaltsausgleich durch Rücklagen";298;Rücklagen;14633282,36;2012
40101;2;"ordentliche Einnahmen";991;"Rückersetzte, nicht absetzbare Einnahmen und Ausgaben (soweit nicht aufteilbar)";829;"Sonstige Einnahmen";6617,27;2012
40101;5;"außerordentliche Ausgaben";000;"Gewählte Gemeindeorgane";040;Fahrzeuge;38965,41;2012
40101;5;"außerordentliche Ausgaben";016;"Elektronische Datenverarbeitung";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";1000000,00;2012
40101;5;"außerordentliche Ausgaben";029;Amtsgebäude;010;Gebäude;13973,79;2012
40101;5;"außerordentliche Ausgaben";029;Amtsgebäude;043;Betriebsausstattung;149486,93;2012
40101;5;"außerordentliche Ausgaben";029;Amtsgebäude;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";3762000,00;2012
40101;5;"außerordentliche Ausgaben";030;Bauamt;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";79000,00;2012
40101;5;"außerordentliche Ausgaben";031;"Amt für Raumordnung und Raumplanung";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";727000,00;2012
40101;5;"außerordentliche Ausgaben";031;"Amt für Raumordnung und Raumplanung";728;"Entgelte für sonstige Leistungen";53784,56;2012
40101;5;"außerordentliche Ausgaben";061;"Sonstige Subventionen";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";3600000,00;2012
40101;5;"außerordentliche Ausgaben";061;"Sonstige Subventionen";775;"Kapitaltransferzahlungen an Unternehmungen (ohne Finanzunternehmungen)";31250,00;2012
40101;5;"außerordentliche Ausgaben";061;"Sonstige Subventionen";777;"Kapitaltransferzahlungen an private Organisationen ohne Erwerbszweck";3410638,78;2012
40101;5;"außerordentliche Ausgaben";162;Berufsfeuerweheren;020;"Maschinen und maschinelle Anlagen";2948,40;2012
40101;5;"außerordentliche Ausgaben";162;Berufsfeuerweheren;043;Betriebsausstattung;96973,98;2012
40101;5;"außerordentliche Ausgaben";162;Berufsfeuerweheren;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";800000,00;2012
40101;5;"außerordentliche Ausgaben";163;"Freiwillige Fuerwehren";043;Betriebsausstattung;1681,08;2012
40101;5;"außerordentliche Ausgaben";163;"Freiwillige Fuerwehren";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";1808000,00;2012
40101;5;"außerordentliche Ausgaben";210;"Allgemeinbildende Pflichtschulen, gemeinsame Kosten";006;"Sonstige Grundstückseinrichtungen";4384,26;2012
40101;5;"außerordentliche Ausgaben";210;"Allgemeinbildende Pflichtschulen, gemeinsame Kosten";043;Betriebsausstattung;1981277,16;2012
40101;5;"außerordentliche Ausgaben";210;"Allgemeinbildende Pflichtschulen, gemeinsame Kosten";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";1700000,00;2012
40101;5;"außerordentliche Ausgaben";229;"Berufsbildender Unterricht, Anstalten der Lehrer- und Erziehungsbildung - Sonstige Einrichtungen und Maßnahmen";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";1900000,00;2012
40101;5;"außerordentliche Ausgaben";229;"Berufsbildender Unterricht, Anstalten der Lehrer- und Erziehungsbildung - Sonstige Einrichtungen und Maßnahmen";771;"Kapitaltransferzahlungen an Länder, Landesfonds und Landeskammern";872223,40;2012
40101;5;"außerordentliche Ausgaben";240;Kindergärten;006;"Sonstige Grundstückseinrichtungen";8508,80;2012
40101;5;"außerordentliche Ausgaben";240;Kindergärten;010;Gebäude;50215,88;2012
40101;5;"außerordentliche Ausgaben";240;Kindergärten;043;Betriebsausstattung;44967,46;2012
40101;5;"außerordentliche Ausgaben";240;Kindergärten;298;Rücklagen;396307,86;2012
40101;5;"außerordentliche Ausgaben";240;Kindergärten;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";1860000,00;2012
40101;5;"außerordentliche Ausgaben";250;Schülerhorte;006;"Sonstige Grundstückseinrichtungen";8019,94;2012
40101;5;"außerordentliche Ausgaben";250;Schülerhorte;010;Gebäude;4987,42;2012
40101;5;"außerordentliche Ausgaben";250;Schülerhorte;043;Betriebsausstattung;327870,05;2012
40101;5;"außerordentliche Ausgaben";250;Schülerhorte;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";2000000,00;2012
40101;5;"außerordentliche Ausgaben";262;Sportplätze;006;"Sonstige Grundstückseinrichtungen";58365,48;2012
40101;5;"außerordentliche Ausgaben";262;Sportplätze;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";176000,00;2012
40101;5;"außerordentliche Ausgaben";269;"Sport und außerschulische Leibeserziehung - Sonstige Einrichtungen und Maßnahmen";298;Rücklagen;552075,00;2012
40101;5;"außerordentliche Ausgaben";269;"Sport und außerschulische Leibeserziehung - Sonstige Einrichtungen und Maßnahmen";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";2504000,00;2012
40101;5;"außerordentliche Ausgaben";269;"Sport und außerschulische Leibeserziehung - Sonstige Einrichtungen und Maßnahmen";775;"Kapitaltransferzahlungen an Unternehmungen (ohne Finanzunternehmungen)";650000,00;2012
40101;5;"außerordentliche Ausgaben";269;"Sport und außerschulische Leibeserziehung - Sonstige Einrichtungen und Maßnahmen";777;"Kapitaltransferzahlungen an private Organisationen ohne Erwerbszweck";747925,00;2012
40101;5;"außerordentliche Ausgaben";270;Volkshochschuken;010;Gebäude;226816,68;2012
40101;5;"außerordentliche Ausgaben";270;Volkshochschuken;043;Betriebsausstattung;19768,18;2012
40101;5;"außerordentliche Ausgaben";270;Volkshochschuken;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";1000000,00;2012
40101;5;"außerordentliche Ausgaben";270;Volkshochschuken;775;"Kapitaltransferzahlungen an Unternehmungen (ohne Finanzunternehmungen)";3174064,30;2012
40101;5;"außerordentliche Ausgaben";273;Volksbüchereien;010;Gebäude;60042,67;2012
40101;5;"außerordentliche Ausgaben";273;Volksbüchereien;043;Betriebsausstattung;5058,79;2012
40101;5;"außerordentliche Ausgaben";280;"Förderung von Universitäten und Hochschulen";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";654000,00;2012
40101;5;"außerordentliche Ausgaben";280;"Förderung von Universitäten und Hochschulen";774;"Kapitaltransferzahlungen an sonstige Träger des öffentlichen Rechtes";310834,00;2012
40101;5;"außerordentliche Ausgaben";289;"Forschung und Wissenschaft - sonstige Einrichtungen und Maßnahmen";775;"Kapitaltransferzahlungen an Unternehmungen (ohne Finanzunternehmungen)";100000,00;2012
40101;5;"außerordentliche Ausgaben";329;"Musik und darstellende Kunst - Sonstige Einrichtungen und Maßnahmen";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";2460000,00;2012
40101;5;"außerordentliche Ausgaben";329;"Musik und darstellende Kunst - Sonstige Einrichtungen und Maßnahmen";771;"Kapitaltransferzahlungen an Länder, Landesfonds und Landeskammern";5191000,00;2012
40101;5;"außerordentliche Ausgaben";329;"Musik und darstellende Kunst - Sonstige Einrichtungen und Maßnahmen";775;"Kapitaltransferzahlungen an Unternehmungen (ohne Finanzunternehmungen)";140000,00;2012
40101;5;"außerordentliche Ausgaben";340;Museen;043;Betriebsausstattung;19291,42;2012
40101;5;"außerordentliche Ausgaben";340;Museen;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";1800000,00;2012
40101;5;"außerordentliche Ausgaben";340;Museen;775;"Kapitaltransferzahlungen an Unternehmungen (ohne Finanzunternehmungen)";2119200,89;2012
40101;5;"außerordentliche Ausgaben";350;"Einrichtungen zur Kunstpflege";043;Betriebsausstattung;1296,00;2012
40101;5;"außerordentliche Ausgaben";350;"Einrichtungen zur Kunstpflege";298;Rücklagen;1509000,00;2012
40101;5;"außerordentliche Ausgaben";350;"Einrichtungen zur Kunstpflege";775;"Kapitaltransferzahlungen an Unternehmungen (ohne Finanzunternehmungen)";1991000,00;2012
40101;5;"außerordentliche Ausgaben";351;"Maßnahmen zur Kunstpflege";043;Betriebsausstattung;56965,00;2012
40101;5;"außerordentliche Ausgaben";351;"Maßnahmen zur Kunstpflege";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";188000,00;2012
40101;5;"außerordentliche Ausgaben";351;"Maßnahmen zur Kunstpflege";777;"Kapitaltransferzahlungen an private Organisationen ohne Erwerbszweck";81000,00;2012
40101;5;"außerordentliche Ausgaben";363;"Altstadterhaltung und Ortsbildpflege";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";3300000,00;2012
40101;5;"außerordentliche Ausgaben";363;"Altstadterhaltung und Ortsbildpflege";775;"Kapitaltransferzahlungen an Unternehmungen (ohne Finanzunternehmungen)";1988979,16;2012
40101;5;"außerordentliche Ausgaben";363;"Altstadterhaltung und Ortsbildpflege";778;"Kapitaltransferzahlungen an private Haushalte";13540,00;2012
40101;5;"außerordentliche Ausgaben";381;"Maßnahmen der Kulturpflege";050;Sonderanlagen;5833,33;2012
40101;5;"außerordentliche Ausgaben";411;"Maßnahmen der allgemeinen Sozialhilfe";775;"Kapitaltransferzahlungen an Unternehmungen (ohne Finanzunternehmungen)";1790682,70;2012
40101;5;"außerordentliche Ausgaben";429;"Freie Wohlfahrt - Sonstige Einrichtungen und Maßnahmen";010;Gebäude;1893658,95;2012
40101;5;"außerordentliche Ausgaben";429;"Freie Wohlfahrt - Sonstige Einrichtungen und Maßnahmen";043;Betriebsausstattung;55032,19;2012
40101;5;"außerordentliche Ausgaben";429;"Freie Wohlfahrt - Sonstige Einrichtungen und Maßnahmen";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";1300000,00;2012
40101;5;"außerordentliche Ausgaben";430;Säuglingsheime;010;Gebäude;10100,19;2012
40101;5;"außerordentliche Ausgaben";430;Säuglingsheime;043;Betriebsausstattung;138662,88;2012
40101;5;"außerordentliche Ausgaben";430;Säuglingsheime;298;Rücklagen;651236,93;2012
40101;5;"außerordentliche Ausgaben";430;Säuglingsheime;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";186000,00;2012
40101;5;"außerordentliche Ausgaben";439;"Jugendwohlfahrt - Sonstige Einrichtungen und Maßnahmen";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";200000,00;2012
40101;5;"außerordentliche Ausgaben";489;"Wohnbauförderung - Sonstige Maßnahmen";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";3000000,00;2012
40101;5;"außerordentliche Ausgaben";489;"Wohnbauförderung - Sonstige Maßnahmen";775;"Kapitaltransferzahlungen an Unternehmungen (ohne Finanzunternehmungen)";902192,23;2012
40101;5;"außerordentliche Ausgaben";501;Umweltschutzamt;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";1900000,00;2012
40101;5;"außerordentliche Ausgaben";501;Umweltschutzamt;775;"Kapitaltransferzahlungen an Unternehmungen (ohne Finanzunternehmungen)";111114,78;2012
40101;5;"außerordentliche Ausgaben";501;Umweltschutzamt;778;"Kapitaltransferzahlungen an private Haushalte";255043,98;2012
40101;5;"außerordentliche Ausgaben";512;"Sonstige medizinische Beratung und Betreuung";010;Gebäude;3765,77;2012
40101;5;"außerordentliche Ausgaben";512;"Sonstige medizinische Beratung und Betreuung";043;Betriebsausstattung;5551,23;2012
40101;5;"außerordentliche Ausgaben";523;Lärmbekämpfung;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";100000,00;2012
40101;5;"außerordentliche Ausgaben";523;Lärmbekämpfung;775;"Kapitaltransferzahlungen an Unternehmungen (ohne Finanzunternehmungen)";2690,00;2012
40101;5;"außerordentliche Ausgaben";523;Lärmbekämpfung;778;"Kapitaltransferzahlungen an private Haushalte";3610,00;2012
40101;5;"außerordentliche Ausgaben";530;Rettungsdienste;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";400000,00;2012
40101;5;"außerordentliche Ausgaben";610;Bundestraßen;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";4400000,00;2012
40101;5;"außerordentliche Ausgaben";610;Bundestraßen;775;"Kapitaltransferzahlungen an Unternehmungen (ohne Finanzunternehmungen)";400000,00;2012
40101;5;"außerordentliche Ausgaben";611;Landesstraßen;002;Straßenbauten;150000,00;2012
40101;5;"außerordentliche Ausgaben";611;Landesstraßen;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";122000,00;2012
40101;5;"außerordentliche Ausgaben";612;Gemeindestraßen;002;Straßenbauten;7775553,06;2012
40101;5;"außerordentliche Ausgaben";612;Gemeindestraßen;040;Fahrzeuge;497026,42;2012
40101;5;"außerordentliche Ausgaben";612;Gemeindestraßen;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";30304000,00;2012
40101;5;"außerordentliche Ausgaben";612;Gemeindestraßen;611;"Instandhaltung von Straßenbauten";262050,32;2012
40101;5;"außerordentliche Ausgaben";612;Gemeindestraßen;775;"Kapitaltransferzahlungen an Unternehmungen (ohne Finanzunternehmungen)";3420000,00;2012
40101;5;"außerordentliche Ausgaben";629;"Allgemeiner Wasserbau - Sonstige Maßnahmen";004;"Wasser- und Kanalisationsbauten";49445,20;2012
40101;5;"außerordentliche Ausgaben";629;"Allgemeiner Wasserbau - Sonstige Maßnahmen";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";94000,00;2012
40101;5;"außerordentliche Ausgaben";630;Bundesflüse;004;"Wasser- und Kanalisationsbauten";37434,43;2012
40101;5;"außerordentliche Ausgaben";630;Bundesflüse;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";768000,00;2012
40101;5;"außerordentliche Ausgaben";639;"Schutzwasserbauten - Sonstige Einrichtungen und Maßnhamen";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";23000,00;2012
40101;5;"außerordentliche Ausgaben";640;"Einrichtungen und Maßnahmen nach der Straßenverkehrsordnung";050;Sonderanlagen;437369,41;2012
40101;5;"außerordentliche Ausgaben";640;"Einrichtungen und Maßnahmen nach der Straßenverkehrsordnung";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";1025000,00;2012
40101;5;"außerordentliche Ausgaben";651;"Sonstige Schienenwege";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";638000,00;2012
40101;5;"außerordentliche Ausgaben";789;"Förderung von Handel, Gewerbe und Industrie - Sonstige Einrichtungen und Maßnahmen";043;Betriebsausstattung;58353,55;2012
40101;5;"außerordentliche Ausgaben";789;"Förderung von Handel, Gewerbe und Industrie - Sonstige Einrichtungen und Maßnahmen";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";141000,00;2012
40101;5;"außerordentliche Ausgaben";789;"Förderung von Handel, Gewerbe und Industrie - Sonstige Einrichtungen und Maßnahmen";775;"Kapitaltransferzahlungen an Unternehmungen (ohne Finanzunternehmungen)";20500,00;2012
40101;5;"außerordentliche Ausgaben";812;WC-Anlagen;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";140000,00;2012
40101;5;"außerordentliche Ausgaben";812;WC-Anlagen;775;"Kapitaltransferzahlungen an Unternehmungen (ohne Finanzunternehmungen)";45000,00;2012
40101;5;"außerordentliche Ausgaben";814;Straßenreinigung;040;Fahrzeuge;463316,49;2012
40101;5;"außerordentliche Ausgaben";814;Straßenreinigung;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";321000,00;2012
40101;5;"außerordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";006;"Sonstige Grundstückseinrichtungen";1136981,33;2012
40101;5;"außerordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";020;"Maschinen und maschinelle Anlagen";587,10;2012
40101;5;"außerordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";040;Fahrzeuge;452409,68;2012
40101;5;"außerordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";043;Betriebsausstattung;43981,91;2012
40101;5;"außerordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";050;Sonderanlagen;34079,02;2012
40101;5;"außerordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";1630000,00;2012
40101;5;"außerordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";775;"Kapitaltransferzahlungen an Unternehmungen (ohne Finanzunternehmungen)";18000,00;2012
40101;5;"außerordentliche Ausgaben";816;"Öffentliche Beleuchtung und öffentliche Uhren";050;Sonderanlagen;747348,08;2012
40101;5;"außerordentliche Ausgaben";816;"Öffentliche Beleuchtung und öffentliche Uhren";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";4134000,00;2012
40101;5;"außerordentliche Ausgaben";840;Grundbesitz;001;"Unbebaute Grundstücke";1777590,78;2012
40101;5;"außerordentliche Ausgaben";840;Grundbesitz;006;"Sonstige Grundstückseinrichtungen";1505,50;2012
40101;5;"außerordentliche Ausgaben";840;Grundbesitz;298;Rücklagen;10074557,30;2012
40101;5;"außerordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";000;"Bebaute Grundstücke";-224655,00;2012
40101;5;"außerordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";010;Gebäude;401719,31;2012
40101;5;"außerordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";043;Betriebsausstattung;3649,44;2012
40101;5;"außerordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";6188000,00;2012
40101;5;"außerordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";775;"Kapitaltransferzahlungen an Unternehmungen (ohne Finanzunternehmungen)";751445,46;2012
40101;5;"außerordentliche Ausgaben";859;"Sonstige Betriebe mit marktbestimmter Tätigkeit";006;"Sonstige Grundstückseinrichtungen";20771,36;2012
40101;5;"außerordentliche Ausgaben";859;"Sonstige Betriebe mit marktbestimmter Tätigkeit";050;Sonderanlagen;57785,55;2012
40101;5;"außerordentliche Ausgaben";859;"Sonstige Betriebe mit marktbestimmter Tätigkeit";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";3160000,00;2012
40101;5;"außerordentliche Ausgaben";878;"Zusammengefasste Unternehmungen";010;Gebäude;951995,93;2012
40101;5;"außerordentliche Ausgaben";878;"Zusammengefasste Unternehmungen";043;Betriebsausstattung;325328,63;2012
40101;5;"außerordentliche Ausgaben";878;"Zusammengefasste Unternehmungen";775;"Kapitaltransferzahlungen an Unternehmungen (ohne Finanzunternehmungen)";1120000,00;2012
40101;5;"außerordentliche Ausgaben";879;Stadtwerke;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";8146000,00;2012
40101;5;"außerordentliche Ausgaben";879;Stadtwerke;775;"Kapitaltransferzahlungen an Unternehmungen (ohne Finanzunternehmungen)";7197836,23;2012
40101;5;"außerordentliche Ausgaben";895;"Messen, Ausstellungen";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";50000,00;2012
40101;5;"außerordentliche Ausgaben";895;"Messen, Ausstellungen";775;"Kapitaltransferzahlungen an Unternehmungen (ohne Finanzunternehmungen)";50000,00;2012
40101;5;"außerordentliche Ausgaben";899;"Sonstige wirtschaftliche Unternehmungen";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";23916000,00;2012
40101;5;"außerordentliche Ausgaben";899;"Sonstige wirtschaftliche Unternehmungen";657;Geldverkehrsspesen;74,08;2012
